id,occupancy_date,week_no,organization_name,shelter_name,shelter_city,facility_name,sector,occupancy,capacity
11287,17/04/2017,16,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,11,12
11288,17/04/2017,16,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
11289,17/04/2017,16,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
11290,17/04/2017,16,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
11291,17/04/2017,16,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,40,40
11292,17/04/2017,16,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
11293,17/04/2017,16,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,38,38
11294,17/04/2017,16,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
11295,17/04/2017,16,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
11296,17/04/2017,16,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,57,57
11297,17/04/2017,16,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
11298,17/04/2017,16,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
11299,17/04/2017,16,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,90,76
11300,17/04/2017,16,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,77,77
11301,17/04/2017,16,The MUC Shelter Corporation,Sojourn House - Queens Drive,Toronto,Sojourn House - Queens Drive,Men,36,36
11302,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,8,9
11303,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,88,90
11304,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,4,4
11305,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,59,60
11306,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
11307,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
11308,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
11309,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
11310,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,45,45
11311,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
11312,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,270,270
11313,17/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
11314,17/04/2017,16,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,19,19
11315,17/04/2017,16,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,53,53
11316,17/04/2017,16,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,23,24
11317,17/04/2017,16,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,35,35
11318,17/04/2017,16,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,75
11319,17/04/2017,16,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,10
11320,17/04/2017,16,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,79,100
11321,17/04/2017,16,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,40,40
11322,17/04/2017,16,YMCA of Greater Toronto,YMCA Sprott House,Toronto,YMCA Sprott House Walmer Rd,Youth,25,25
11323,17/04/2017,16,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Av. E.-Women,Women,28,28
11324,17/04/2017,16,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Ave. E.-Youth,Youth,27,28
11325,17/04/2017,16,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shelter Emerg Shelter,Youth,33,33
11326,17/04/2017,16,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shltr Transitional Res,Youth,20,20
11191,18/04/2017,16,Eva's Initiatives,Eva's Place,North York,Eva's Place,Youth,40,40
11266,18/04/2017,16,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,32,32
11327,18/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suite (Singles),Co-ed,30,30
11328,18/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suites (Fam),Families,91,120
11329,18/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Reception Centre,Co-ed,16,16
11330,18/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,15,17
11331,18/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,63,63
11332,18/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington South Hostel,Men,30,30
11333,18/04/2017,16,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,Toronto,Christie Refugee Welcome Centre,Families,74,76
11334,18/04/2017,16,City of Toronto,Birchmount Residence,Toronto,Birchmount Res 1673 Kingston Rd,Men,53,60
11335,18/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence,Families,166,160
11336,18/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Fam),Families,163,205
11337,18/04/2017,16,City of Toronto,S2H Assessment and Referral Ctre,Toronto,COTA,Men,1,2
11338,18/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Men's),Men,27,36
11339,18/04/2017,16,City of Toronto,Downsview Dells,Toronto,Downsview Dells 1651 Sheppard W,Men,18,28
11340,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - AL site,Families,0,0
11341,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - CoEd Building,Co-ed,8,40
11342,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - GA Site,Families,0,0
11343,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - ID Site,Families,0,0
11344,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - LI Site,Families,203,252
11345,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - MA Site,Families,52,48
11346,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - Main Building,Families,139,110
11347,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - Roycroft Site,Families,36,50
11348,18/04/2017,16,City of Toronto,Family Residence,Toronto,Family Residence - TO,Families,72,20
11349,18/04/2017,16,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,12,19
11350,18/04/2017,16,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,74,74
11351,18/04/2017,16,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,24,24
11352,18/04/2017,16,City of Toronto,Robertson House,Toronto,Robertson House,Families,107,90
11354,18/04/2017,16,City of Toronto,S2H Assessment and Referral Ctre,Toronto,S2H Assessment and Referral Ctre,Co-ed,40,40
11355,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,28,28
11357,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,27,27
11358,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,70,80
11359,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,226,240
11360,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,30,42
11361,18/04/2017,16,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,93,104
11362,18/04/2017,16,City of Toronto,Women's Residence,Toronto,Womens' Res - 63 Bellwoods Ave.,Women,9,10
11363,18/04/2017,16,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,5,13
11364,18/04/2017,16,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,99,103
11365,18/04/2017,16,Cornerstone Place,Cornerstone Place,Toronto,Cornerstone 616 Vaughan Rd.,Men,50,50
11366,18/04/2017,16,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,0,2
11367,18/04/2017,16,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,88,94
11368,18/04/2017,16,Covenant House Toronto,Covenant House,Toronto,Covenant House-21 McGill Street,Youth,24,28
11369,18/04/2017,16,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,9,9
11370,18/04/2017,16,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,74,74
11371,18/04/2017,16,Dixon Hall,Dixon Hall - Schoolhouse,Toronto,Dixon Hall-School House,Men,42,44
11372,18/04/2017,16,Eva's Initiatives,Eva's Phoenix,Toronto,Eva's Phoenix,Youth,50,50
11373,18/04/2017,16,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,1,1
11374,18/04/2017,16,Fife House Foundation,Fife House Transitional Program,Toronto,Fife House - Denison Program,Co-ed,5,5
11375,18/04/2017,16,Fife House Foundation,Fife House Transitional Program,Toronto,Fife-Sherbourne Transitional Pgm,Co-ed,10,11
11376,18/04/2017,16,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor 389 Church Street,Women,23,23
11377,18/04/2017,16,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor T2H 386 Dundas St. E,Women,37,37
11378,18/04/2017,16,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,3,4
11379,18/04/2017,16,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,30,30
11380,18/04/2017,16,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,10,10
11381,18/04/2017,16,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,60,60
11382,18/04/2017,16,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Barrett House,Men,5,5
11383,18/04/2017,16,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,70,70
11384,18/04/2017,16,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,23,25
11385,18/04/2017,16,Homes First Society,HFS - Kennedy Shelter,Toronto,HFS - 702 Kennedy Shelter,Women,58,60
11386,18/04/2017,16,Homes First Society,HFS - Savard's Womens' Shelter,Toronto,HFS - Savard's Womens' Shelter,Women,30,30
11387,18/04/2017,16,Homes First Society,HFS - Scarborough Shelter,Scarborough,HFS - Scarborough Shelter,Co-ed,67,67
11388,18/04/2017,16,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,4,5
11389,18/04/2017,16,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,78,83
11390,18/04/2017,16,Horizon for Youth,Horizons for Youth,Toronto,Horizons for Youth,Youth,44,45
11391,18/04/2017,16,Kennedy House Youth Services,Kennedy House Youth shelter,Toronto,Kennedy House Youth Shelter,Youth,33,33
11392,18/04/2017,16,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Na-Me-Res 14 Vaughan Road,Men,69,71
11393,18/04/2017,16,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Sagatay 26 Vaughan Road,Men,20,20
11394,18/04/2017,16,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,11,12
11395,18/04/2017,16,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
11396,18/04/2017,16,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
11397,18/04/2017,16,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
11398,18/04/2017,16,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,40,40
11399,18/04/2017,16,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
11400,18/04/2017,16,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,38,38
11401,18/04/2017,16,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
11402,18/04/2017,16,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
11403,18/04/2017,16,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,57,57
11404,18/04/2017,16,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
11405,18/04/2017,16,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
11406,18/04/2017,16,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,90,76
11407,18/04/2017,16,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,77,77
11408,18/04/2017,16,The MUC Shelter Corporation,Sojourn House - Queens Drive,Toronto,Sojourn House - Queens Drive,Men,36,36
11409,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,9,9
11410,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,90,90
11411,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,3,4
11412,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,57,60
11413,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
11414,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
11415,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
11416,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
11417,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,45,45
11418,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
11419,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,270,270
11420,18/04/2017,16,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
11421,18/04/2017,16,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,19,19
11422,18/04/2017,16,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,52,53
11423,18/04/2017,16,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,24,24
11424,18/04/2017,16,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,35,35
11425,18/04/2017,16,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,75
11426,18/04/2017,16,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,10
11427,18/04/2017,16,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,79,100
11428,18/04/2017,16,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,40,40
11429,18/04/2017,16,YMCA of Greater Toronto,YMCA Sprott House,Toronto,YMCA Sprott House Walmer Rd,Youth,25,25
11430,18/04/2017,16,YWCA Toronto,YWCA - Beatrice House,Toronto,YWCA - Beatrice House,Families,0,0
11432,18/04/2017,16,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Av. E.-Women,Women,28,28
11433,18/04/2017,16,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Ave. E.-Youth,Youth,28,28
11434,18/04/2017,16,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shelter Emerg Shelter,Youth,33,33
11435,18/04/2017,16,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shltr Transitional Res,Youth,20,20
10384,19/04/2017,16,Eva's Initiatives,Eva's Place,North York,Eva's Place,Youth,39,40
11025,19/04/2017,16,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,29,32
11353,19/04/2017,16,Cornerstone Place,Cornerstone Place,Toronto,Cornerstone 616 Vaughan Rd.,Men,50,50
11431,19/04/2017,16,City of Toronto,S2H Assessment and Referral Ctre,Toronto,COTA,Men,1,2
11436,19/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suite (Singles),Co-ed,31,40
11437,19/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suites (Fam),Families,123,156
11438,19/04/2017,16,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Reception Centre,Co-ed,16,16
11439,19/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,14,17
11440,19/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,63,63
11441,19/04/2017,16,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington South Hostel,Men,30,30
11442,19/04/2017,16,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,Toronto,Christie Refugee Welcome Centre,Families,74,76
11443,19/04/2017,16,City of Toronto,Birchmount Residence,Toronto,Birchmount Res 1673 Kingston Rd,Men,53,60
11444,19/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence,Families,166,160
11445,19/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Fam),Families,153,205
11446,19/04/2017,16,Dixon Hall,Dixon Hall - Schoolhouse,Toronto,Dixon Hall-School House,Men,42,44
11447,19/04/2017,16,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Men's),Men,26,36
